local,raca_cor,ano,genero,idade,total_desocupacao
Ceará,Parda,2013,Total,60-65,1187
Ceará,Parda,2013,Total,66+,247
Ceará,Parda,2013,Masc,Total,113343
Ceará,Parda,2013,Fem,Total,88962
Ceará,Parda,2014,Total,Total,180670
Ceará,Parda,2014,Masc,14-19,18188
Ceará,Parda,2014,Masc,20-29,33232
Ceará,Parda,2014,Masc,30-39,18511
Ceará,Parda,2014,Masc,40-49,8934
Ceará,Parda,2014,Masc,50-59,7050
Ceará,Parda,2014,Masc,60-65,1985
Ceará,Parda,2014,Masc,66+,0
Ceará,Parda,2014,Fem,14-19,16296
Ceará,Parda,2014,Fem,20-29,43430
Ceará,Parda,2014,Fem,30-39,20172
Ceará,Parda,2014,Fem,40-49,10219
Ceará,Parda,2014,Fem,50-59,1834
Ceará,Parda,2014,Fem,60-65,820
Ceará,Parda,2014,Fem,66+,0
Ceará,Parda,2014,Total,14-19,34484
Ceará,Parda,2014,Total,20-29,76661
Ceará,Parda,2014,Total,30-39,38683
Ceará,Parda,2014,Total,40-49,19153
Ceará,Parda,2014,Total,50-59,8884
Ceará,Parda,2014,Total,60-65,2805
Ceará,Parda,2014,Total,66+,0
Ceará,Parda,2014,Masc,Total,87900
Ceará,Parda,2014,Fem,Total,92770
Ceará,Parda,2015,Total,Total,223080
Ceará,Parda,2015,Masc,14-19,21232
Ceará,Parda,2015,Masc,20-29,53371
Ceará,Parda,2015,Masc,30-39,23949
Ceará,Parda,2015,Masc,40-49,13463
Ceará,Parda,2015,Masc,50-59,11947
Ceará,Parda,2015,Masc,60-65,1517
Ceará,Parda,2015,Masc,66+,274
Ceará,Parda,2015,Fem,14-19,19755
Ceará,Parda,2015,Fem,20-29,44284
Ceará,Parda,2015,Fem,30-39,19942
Ceará,Parda,2015,Fem,40-49,8459
Ceará,Parda,2015,Fem,50-59,4370
Ceará,Parda,2015,Fem,60-65,204
Ceará,Parda,2015,Fem,66+,313
Ceará,Parda,2015,Total,14-19,40987
Ceará,Parda,2015,Total,20-29,97655
Ceará,Parda,2015,Total,30-39,43891
Ceará,Parda,2015,Total,40-49,21923
Ceará,Parda,2015,Total,50-59,16317
Ceará,Parda,2015,Total,60-65,1721
Ceará,Parda,2015,Total,66+,586
Ceará,Parda,2015,Masc,Total,125753
Ceará,Parda,2015,Fem,Total,97327
Ceará,Parda,2016,Total,Total,338169
Ceará,Parda,2016,Masc,14-19,33363
Ceará,Parda,2016,Masc,20-29,81022
Ceará,Parda,2016,Masc,30-39,35166
Ceará,Parda,2016,Masc,40-49,21329
Ceará,Parda,2016,Masc,50-59,13233
Ceará,Parda,2016,Masc,60-65,825
Ceará,Parda,2016,Masc,66+,623
Ceará,Parda,2016,Fem,14-19,31330
Ceará,Parda,2016,Fem,20-29,63735
Ceará,Parda,2016,Fem,30-39,33381
Ceará,Parda,2016,Fem,40-49,18023
Ceará,Parda,2016,Fem,50-59,5645
Ceará,Parda,2016,Fem,60-65,493
Ceará,Parda,2016,Fem,66+,0
Ceará,Parda,2016,Total,14-19,64692
Ceará,Parda,2016,Total,20-29,144757
Ceará,Parda,2016,Total,30-39,68547
Ceará,Parda,2016,Total,40-49,39352
Ceará,Parda,2016,Total,50-59,18878
Ceará,Parda,2016,Total,60-65,1318
Ceará,Parda,2016,Total,66+,623
Ceará,Parda,2016,Masc,Total,185561
Ceará,Parda,2016,Fem,Total,152608
Ceará,Parda,2017,Total,Total,341848
Ceará,Parda,2017,Masc,14-19,25789
Ceará,Parda,2017,Masc,20-29,73588
Ceará,Parda,2017,Masc,30-39,36036
Ceará,Parda,2017,Masc,40-49,20661
Ceará,Parda,2017,Masc,50-59,12793
Ceará,Parda,2017,Masc,60-65,2358
Ceará,Parda,2017,Masc,66+,536
Ceará,Parda,2017,Fem,14-19,30544
Ceará,Parda,2017,Fem,20-29,75770
Ceará,Parda,2017,Fem,30-39,42416
Ceará,Parda,2017,Fem,40-49,15607
Ceará,Parda,2017,Fem,50-59,5125
Ceará,Parda,2017,Fem,60-65,625
Ceará,Parda,2017,Fem,66+,0
Ceará,Parda,2017,Total,14-19,56333
Ceará,Parda,2017,Total,20-29,149358
Ceará,Parda,2017,Total,30-39,78452
Ceará,Parda,2017,Total,40-49,36268
Ceará,Parda,2017,Total,50-59,17918
Ceará,Parda,2017,Total,60-65,2983
Ceará,Parda,2017,Total,66+,536
Ceará,Parda,2017,Masc,Total,171760
Ceará,Parda,2017,Fem,Total,170088
Ceará,Parda,2018,Total,Total,338185
Ceará,Parda,2018,Masc,14-19,30485
Ceará,Parda,2018,Masc,20-29,79562
Ceará,Parda,2018,Masc,30-39,39609
Ceará,Parda,2018,Masc,40-49,23722
Ceará,Parda,2018,Masc,50-59,12288
Ceará,Parda,2018,Masc,60-65,2063
Ceará,Parda,2018,Masc,66+,633
Ceará,Parda,2018,Fem,14-19,31697
Ceará,Parda,2018,Fem,20-29,62480
Ceará,Parda,2018,Fem,30-39,28905
Ceará,Parda,2018,Fem,40-49,16951
Ceará,Parda,2018,Fem,50-59,9463
Ceará,Parda,2018,Fem,60-65,0
Ceará,Parda,2018,Fem,66+,329
Ceará,Parda,2018,Total,14-19,62182
Ceará,Parda,2018,Total,20-29,142042
Ceará,Parda,2018,Total,30-39,68513
Ceará,Parda,2018,Total,40-49,40673
Ceará,Parda,2018,Total,50-59,21750
Ceará,Parda,2018,Total,60-65,2063
Ceará,Parda,2018,Total,66+,961
Ceará,Parda,2018,Masc,Total,188362
Ceará,Parda,2018,Fem,Total,149823
Ceará,Parda,2019,Total,Total,327687
Ceará,Parda,2019,Masc,14-19,23253
Ceará,Parda,2019,Masc,20-29,78832
Ceará,Parda,2019,Masc,30-39,34618
Ceará,Parda,2019,Masc,40-49,14889
Ceará,Parda,2019,Masc,50-59,12481
Ceará,Parda,2019,Masc,60-65,1222
Ceará,Parda,2019,Masc,66+,562
Ceará,Parda,2019,Fem,14-19,21752
Ceará,Parda,2019,Fem,20-29,74559
Ceará,Parda,2019,Fem,30-39,35915
Ceará,Parda,2019,Fem,40-49,16855
Ceará,Parda,2019,Fem,50-59,10707
Ceará,Parda,2019,Fem,60-65,1287
Ceará,Parda,2019,Fem,66+,755
Ceará,Parda,2019,Total,14-19,45005
Ceará,Parda,2019,Total,20-29,153391
Ceará,Parda,2019,Total,30-39,70533
Ceará,Parda,2019,Total,40-49,31744
Ceará,Parda,2019,Total,50-59,23188
Ceará,Parda,2019,Total,60-65,2509
Ceará,Parda,2019,Total,66+,1317
Ceará,Parda,2019,Masc,Total,165857
Ceará,Parda,2019,Fem,Total,161830
Ceará,Parda,2020,Total,Total,353908
Ceará,Parda,2020,Masc,14-19,25597
Ceará,Parda,2020,Masc,20-29,69589
Ceará,Parda,2020,Masc,30-39,41665
Ceará,Parda,2020,Masc,40-49,29916
Ceará,Parda,2020,Masc,50-59,14257
Ceará,Parda,2020,Masc,60-65,2133
Ceará,Parda,2020,Masc,66+,0
Ceará,Parda,2020,Fem,14-19,17939
Ceará,Parda,2020,Fem,20-29,75384
Ceará,Parda,2020,Fem,30-39,41110
Ceará,Parda,2020,Fem,40-49,25994
Ceará,Parda,2020,Fem,50-59,9084
Ceará,Parda,2020,Fem,60-65,1064
Ceará,Parda,2020,Fem,66+,178
Ceará,Parda,2020,Total,14-19,43536
Ceará,Parda,2020,Total,20-29,144973
Ceará,Parda,2020,Total,30-39,82775
Ceará,Parda,2020,Total,40-49,55910
Ceará,Parda,2020,Total,50-59,23340
Ceará,Parda,2020,Total,60-65,3197
Ceará,Parda,2020,Total,66+,178
Ceará,Parda,2020,Masc,Total,183157
Ceará,Parda,2020,Fem,Total,170751
Ceará,Parda,2021,Total,Total,376815
Ceará,Parda,2021,Masc,14-19,18258
Ceará,Parda,2021,Masc,20-29,75711
Ceará,Parda,2021,Masc,30-39,33529
Ceará,Parda,2021,Masc,40-49,27467
Ceará,Parda,2021,Masc,50-59,15258
Ceará,Parda,2021,Masc,60-65,1920
Ceará,Parda,2021,Masc,66+,0
Ceará,Parda,2021,Fem,14-19,24753
Ceará,Parda,2021,Fem,20-29,82947
Ceará,Parda,2021,Fem,30-39,55439
Ceará,Parda,2021,Fem,40-49,29525
Ceará,Parda,2021,Fem,50-59,8070
Ceará,Parda,2021,Fem,60-65,3323
Ceará,Parda,2021,Fem,66+,614
Ceará,Parda,2021,Total,14-19,43011
Ceará,Parda,2021,Total,20-29,158659
Ceará,Parda,2021,Total,30-39,88969
Ceará,Parda,2021,Total,40-49,56992
Ceará,Parda,2021,Total,50-59,23328
Ceará,Parda,2021,Total,60-65,5242
Ceará,Parda,2021,Total,66+,614
Ceará,Parda,2021,Masc,Total,172143
Ceará,Parda,2021,Fem,Total,204672
Ceará,Parda,2022,Total,Total,238681
Ceará,Parda,2022,Masc,14-19,20970
Ceará,Parda,2022,Masc,20-29,42111
Ceará,Parda,2022,Masc,30-39,24733
Ceará,Parda,2022,Masc,40-49,17560
Ceará,Parda,2022,Masc,50-59,15150
Ceará,Parda,2022,Masc,60-65,1951
Ceará,Parda,2022,Masc,66+,0
Ceará,Parda,2022,Fem,14-19,12975
Ceará,Parda,2022,Fem,20-29,53757
Ceará,Parda,2022,Fem,30-39,28309
Ceará,Parda,2022,Fem,40-49,17037
Ceará,Parda,2022,Fem,50-59,4128
Ceará,Parda,2022,Fem,60-65,0
Ceará,Parda,2022,Fem,66+,0
Ceará,Parda,2022,Total,14-19,33945
Ceará,Parda,2022,Total,20-29,95869
Ceará,Parda,2022,Total,30-39,53043
Ceará,Parda,2022,Total,40-49,34596
Ceará,Parda,2022,Total,50-59,19278
Ceará,Parda,2022,Total,60-65,1951
Ceará,Parda,2022,Total,66+,0
Ceará,Parda,2022,Masc,Total,122475
Ceará,Parda,2022,Fem,Total,116206
Ceará,Preta,2012,Total,Total,11223
Ceará,Preta,2012,Masc,14-19,2823
Ceará,Preta,2012,Masc,20-29,1876
Ceará,Preta,2012,Masc,30-39,951
Ceará,Preta,2012,Masc,40-49,565
Ceará,Preta,2012,Masc,50-59,0
Ceará,Preta,2012,Masc,60-65,455
Ceará,Preta,2012,Masc,66+,0
Ceará,Preta,2012,Fem,14-19,697
Ceará,Preta,2012,Fem,20-29,3066
Ceará,Preta,2012,Fem,30-39,0
Ceará,Preta,2012,Fem,40-49,790
Ceará,Preta,2012,Fem,50-59,0
Ceará,Preta,2012,Fem,60-65,0
Ceará,Preta,2012,Fem,66+,0
Ceará,Preta,2012,Total,14-19,3521
Ceará,Preta,2012,Total,20-29,4942
Ceará,Preta,2012,Total,30-39,951
Ceará,Preta,2012,Total,40-49,1355
Ceará,Preta,2012,Total,50-59,0
Ceará,Preta,2012,Total,60-65,455
Ceará,Preta,2012,Total,66+,0
Ceará,Preta,2012,Masc,Total,6670
Ceará,Preta,2012,Fem,Total,4554
Ceará,Preta,2013,Total,Total,14444
Ceará,Preta,2013,Masc,14-19,1525
Ceará,Preta,2013,Masc,20-29,5397
Ceará,Preta,2013,Masc,30-39,1351
Ceará,Preta,2013,Masc,40-49,437
Ceará,Preta,2013,Masc,50-59,847
Ceará,Preta,2013,Masc,60-65,0
Ceará,Preta,2013,Masc,66+,0
Ceará,Preta,2013,Fem,14-19,833
Ceará,Preta,2013,Fem,20-29,1118
Ceará,Preta,2013,Fem,30-39,1139
Ceará,Preta,2013,Fem,40-49,1519
Ceará,Preta,2013,Fem,50-59,0
Ceará,Preta,2013,Fem,60-65,278
Ceará,Preta,2013,Fem,66+,0
Ceará,Preta,2013,Total,14-19,2358
Ceará,Preta,2013,Total,20-29,6515
Ceará,Preta,2013,Total,30-39,2490
Ceará,Preta,2013,Total,40-49,1956
Ceará,Preta,2013,Total,50-59,847
Ceará,Preta,2013,Total,60-65,278
Ceará,Preta,2013,Total,66+,0
Ceará,Preta,2013,Masc,Total,9556
Ceará,Preta,2013,Fem,Total,4888
Ceará,Preta,2014,Total,Total,12543
Ceará,Preta,2014,Masc,14-19,361
Ceará,Preta,2014,Masc,20-29,3091
Ceará,Preta,2014,Masc,30-39,1813
Ceará,Preta,2014,Masc,40-49,838
Ceará,Preta,2014,Masc,50-59,229
Ceará,Preta,2014,Masc,60-65,0
Ceará,Preta,2014,Masc,66+,0
Ceará,Preta,2014,Fem,14-19,2555
Ceará,Preta,2014,Fem,20-29,2370
Ceará,Preta,2014,Fem,30-39,544
Ceará,Preta,2014,Fem,40-49,741
Ceará,Preta,2014,Fem,50-59,0
Ceará,Preta,2014,Fem,60-65,0
Ceará,Preta,2014,Fem,66+,0
Ceará,Preta,2014,Total,14-19,2916
Ceará,Preta,2014,Total,20-29,5461
Ceará,Preta,2014,Total,30-39,2356
Ceará,Preta,2014,Total,40-49,1579
Ceará,Preta,2014,Total,50-59,229
Ceará,Preta,2014,Total,60-65,0
Ceará,Preta,2014,Total,66+,0
Ceará,Preta,2014,Masc,Total,6333
Ceará,Preta,2014,Fem,Total,6210
Ceará,Preta,2015,Total,Total,20832
Ceará,Preta,2015,Masc,14-19,1487
Ceará,Preta,2015,Masc,20-29,5166
Ceará,Preta,2015,Masc,30-39,5666
Ceará,Preta,2015,Masc,40-49,1327
Ceará,Preta,2015,Masc,50-59,1327
Ceará,Preta,2015,Masc,60-65,0
Ceará,Preta,2015,Masc,66+,0
Ceará,Preta,2015,Fem,14-19,2516
Ceará,Preta,2015,Fem,20-29,2262
Ceará,Preta,2015,Fem,30-39,696
Ceará,Preta,2015,Fem,40-49,386
Ceará,Preta,2015,Fem,50-59,0
Ceará,Preta,2015,Fem,60-65,0
Ceará,Preta,2015,Fem,66+,0
Ceará,Preta,2015,Total,14-19,4002
Ceará,Preta,2015,Total,20-29,7428
Ceará,Preta,2015,Total,30-39,6362
Ceará,Preta,2015,Total,40-49,1713
Ceará,Preta,2015,Total,50-59,1327
Ceará,Preta,2015,Total,60-65,0
Ceará,Preta,2015,Total,66+,0
Ceará,Preta,2015,Masc,Total,14973
Ceará,Preta,2015,Fem,Total,5860
Ceará,Preta,2016,Total,Total,14221
Ceará,Preta,2016,Masc,14-19,1533
Ceará,Preta,2016,Masc,20-29,1586
Ceará,Preta,2016,Masc,30-39,2076
Ceará,Preta,2016,Masc,40-49,318
Ceará,Preta,2016,Masc,50-59,603
Ceará,Preta,2016,Masc,60-65,0
Ceará,Preta,2016,Masc,66+,0
Ceará,Preta,2016,Fem,14-19,2171
Ceará,Preta,2016,Fem,20-29,4217
Ceará,Preta,2016,Fem,30-39,1162
Ceará,Preta,2016,Fem,40-49,555
Ceará,Preta,2016,Fem,50-59,0
Ceará,Preta,2016,Fem,60-65,0
Ceará,Preta,2016,Fem,66+,0
Ceará,Preta,2016,Total,14-19,3703
Ceará,Preta,2016,Total,20-29,5803
Ceará,Preta,2016,Total,30-39,3238
Ceará,Preta,2016,Total,40-49,874
Ceará,Preta,2016,Total,50-59,603
Ceará,Preta,2016,Total,60-65,0
Ceará,Preta,2016,Total,66+,0
Ceará,Preta,2016,Masc,Total,6116
Ceará,Preta,2016,Fem,Total,8105
Ceará,Preta,2017,Total,Total,29653
Ceará,Preta,2017,Masc,14-19,3063
Ceará,Preta,2017,Masc,20-29,7449
Ceará,Preta,2017,Masc,30-39,3285
Ceará,Preta,2017,Masc,40-49,1708
Ceará,Preta,2017,Masc,50-59,1619
Ceará,Preta,2017,Masc,60-65,442
Ceará,Preta,2017,Masc,66+,0
Ceará,Preta,2017,Fem,14-19,3000
Ceará,Preta,2017,Fem,20-29,2726
Ceará,Preta,2017,Fem,30-39,4275
Ceará,Preta,2017,Fem,40-49,1644
Ceará,Preta,2017,Fem,50-59,441
Ceará,Preta,2017,Fem,60-65,0
Ceará,Preta,2017,Fem,66+,0
Ceará,Preta,2017,Total,14-19,6063
Ceará,Preta,2017,Total,20-29,10176
Ceará,Preta,2017,Total,30-39,7560
Ceará,Preta,2017,Total,40-49,3353
Ceará,Preta,2017,Total,50-59,2060
Ceará,Preta,2017,Total,60-65,442
Ceará,Preta,2017,Total,66+,0
Ceará,Preta,2017,Masc,Total,17567
Ceará,Preta,2017,Fem,Total,12086
Ceará,Preta,2018,Total,Total,28394
Ceará,Preta,2018,Masc,14-19,1676
Ceará,Preta,2018,Masc,20-29,4480
Ceará,Preta,2018,Masc,30-39,4021
Ceará,Preta,2018,Masc,40-49,3548
Ceará,Preta,2018,Masc,50-59,2474
Ceará,Preta,2018,Masc,60-65,115
Ceará,Preta,2018,Masc,66+,306
Ceará,Preta,2018,Fem,14-19,2361
Ceará,Preta,2018,Fem,20-29,3018
Ceará,Preta,2018,Fem,30-39,3117
Ceará,Preta,2018,Fem,40-49,2849
Ceará,Preta,2018,Fem,50-59,429
Ceará,Preta,2018,Fem,60-65,0
Ceará,Preta,2018,Fem,66+,0
Ceará,Preta,2018,Total,14-19,4037
Ceará,Preta,2018,Total,20-29,7498
Ceará,Preta,2018,Total,30-39,7139
Ceará,Preta,2018,Total,40-49,6397
Ceará,Preta,2018,Total,50-59,2903
Ceará,Preta,2018,Total,60-65,115
Ceará,Preta,2018,Total,66+,306
Ceará,Preta,2018,Masc,Total,16619
Ceará,Preta,2018,Fem,Total,11775
Ceará,Preta,2019,Total,Total,40874
Ceará,Preta,2019,Masc,14-19,5447
Ceará,Preta,2019,Masc,20-29,7604
Ceará,Preta,2019,Masc,30-39,2634
Ceará,Preta,2019,Masc,40-49,1020
Ceará,Preta,2019,Masc,50-59,1703
Ceará,Preta,2019,Masc,60-65,199
Ceará,Preta,2019,Masc,66+,0
Ceará,Preta,2019,Fem,14-19,3254
Ceará,Preta,2019,Fem,20-29,12725
Ceará,Preta,2019,Fem,30-39,2610
Ceará,Preta,2019,Fem,40-49,2508
Ceará,Preta,2019,Fem,50-59,435
Ceará,Preta,2019,Fem,60-65,734
Ceará,Preta,2019,Fem,66+,0
Ceará,Preta,2019,Total,14-19,8700
Ceará,Preta,2019,Total,20-29,20329
Ceará,Preta,2019,Total,30-39,5245
Ceará,Preta,2019,Total,40-49,3528
Ceará,Preta,2019,Total,50-59,2138
Ceará,Preta,2019,Total,60-65,934
Ceará,Preta,2019,Total,66+,0
Ceará,Preta,2019,Masc,Total,18608
Ceará,Preta,2019,Fem,Total,22267
Ceará,Preta,2020,Total,Total,47386
Ceará,Preta,2020,Masc,14-19,2845
Ceará,Preta,2020,Masc,20-29,12471
Ceará,Preta,2020,Masc,30-39,3384
Ceará,Preta,2020,Masc,40-49,8780
Ceará,Preta,2020,Masc,50-59,3626
Ceará,Preta,2020,Masc,60-65,1126
Ceará,Preta,2020,Masc,66+,0
Ceará,Preta,2020,Fem,14-19,1920
Ceará,Preta,2020,Fem,20-29,8214
Ceará,Preta,2020,Fem,30-39,1778
Ceará,Preta,2020,Fem,40-49,2848
Ceará,Preta,2020,Fem,50-59,394
Ceará,Preta,2020,Fem,60-65,0
Ceará,Preta,2020,Fem,66+,0
Ceará,Preta,2020,Total,14-19,4764
Ceará,Preta,2020,Total,20-29,20685
Ceará,Preta,2020,Total,30-39,5162
Ceará,Preta,2020,Total,40-49,11629
Ceará,Preta,2020,Total,50-59,4020
Ceará,Preta,2020,Total,60-65,1126
Ceará,Preta,2020,Total,66+,0
Ceará,Preta,2020,Masc,Total,32232
Ceará,Preta,2020,Fem,Total,15155
Ceará,Preta,2021,Total,Total,34273
Ceará,Preta,2021,Masc,14-19,4389
Ceará,Preta,2021,Masc,20-29,5048
Ceará,Preta,2021,Masc,30-39,2206
Ceará,Preta,2021,Masc,40-49,3809
Ceará,Preta,2021,Masc,50-59,1458
Ceará,Preta,2021,Masc,60-65,0
Ceará,Preta,2021,Masc,66+,296
Ceará,Preta,2021,Fem,14-19,1346
Ceará,Preta,2021,Fem,20-29,10031
Ceará,Preta,2021,Fem,30-39,2948
Ceará,Preta,2021,Fem,40-49,1193
Ceará,Preta,2021,Fem,50-59,1006
Ceará,Preta,2021,Fem,60-65,541
Ceará,Preta,2021,Fem,66+,0
Ceará,Preta,2021,Total,14-19,5735
Ceará,Preta,2021,Total,20-29,15079
Ceará,Preta,2021,Total,30-39,5155
Ceará,Preta,2021,Total,40-49,5002
Ceará,Preta,2021,Total,50-59,2464
Ceará,Preta,2021,Total,60-65,541
Ceará,Preta,2021,Total,66+,296
Ceará,Preta,2021,Masc,Total,17205
Ceará,Preta,2021,Fem,Total,17067
Ceará,Preta,2022,Total,Total,26738
Ceará,Preta,2022,Masc,14-19,3165
Ceará,Preta,2022,Masc,20-29,4086
Ceará,Preta,2022,Masc,30-39,2691
Ceará,Preta,2022,Masc,40-49,2976
Ceará,Preta,2022,Masc,50-59,2316
Ceará,Preta,2022,Masc,60-65,0
Ceará,Preta,2022,Masc,66+,0
Ceará,Preta,2022,Fem,14-19,3261
Ceará,Preta,2022,Fem,20-29,2108
Ceará,Preta,2022,Fem,30-39,2975
Ceará,Preta,2022,Fem,40-49,2398
Ceará,Preta,2022,Fem,50-59,207
Ceará,Preta,2022,Fem,60-65,556
Ceará,Preta,2022,Fem,66+,0
Ceará,Preta,2022,Total,14-19,6426
Ceará,Preta,2022,Total,20-29,6194
Ceará,Preta,2022,Total,30-39,5666
Ceará,Preta,2022,Total,40-49,5374
Ceará,Preta,2022,Total,50-59,2523
Ceará,Preta,2022,Total,60-65,556
Ceará,Preta,2022,Total,66+,0
Ceará,Preta,2022,Masc,Total,15235
Ceará,Preta,2022,Fem,Total,11504
Ceará,Total,2012,Total,Total,289120
Ceará,Total,2012,Total,14-19,57866
Ceará,Total,2012,Total,20-29,136618
Ceará,Total,2012,Total,30-39,51969
Ceará,Total,2012,Total,40-49,33576
Ceará,Total,2012,Total,50-59,7531
Ceará,Total,2012,Total,60-65,1339
Ceará,Total,2012,Total,66+,221
Ceará,Total,2012,Masc,Total,146576
Ceará,Total,2012,Fem,Total,142544
Ceará,Total,2012,Masc,14-19,25429
Ceará,Total,2012,Fem,14-19,32437
Ceará,Total,2012,Masc,20-29,71589
Ceará,Total,2012,Fem,20-29,65029
Ceará,Total,2012,Masc,30-39,25947
Ceará,Total,2012,Fem,30-39,26023
Ceará,Total,2012,Masc,40-49,18997
Ceará,Total,2012,Fem,40-49,14579
Ceará,Total,2012,Masc,50-59,3054
Ceará,Total,2012,Fem,50-59,4477
Ceará,Total,2012,Masc,60-65,1339
Ceará,Total,2012,Fem,60-65,0
Ceará,Total,2012,Masc,66+,221
Ceará,Total,2012,Fem,66+,0
Ceará,Total,2013,Total,Total,292872
Ceará,Total,2013,Total,14-19,55418
Ceará,Total,2013,Total,20-29,135959
Ceará,Total,2013,Total,30-39,57101
Ceará,Total,2013,Total,40-49,28722
Ceará,Total,2013,Total,50-59,12309
Ceará,Total,2013,Total,60-65,1702
Ceará,Total,2013,Total,66+,1662
Ceará,Total,2013,Masc,Total,156576
Ceará,Total,2013,Fem,Total,136297
Ceará,Total,2013,Masc,14-19,29888
Ceará,Total,2013,Fem,14-19,25530
Ceará,Total,2013,Masc,20-29,73069
Ceará,Total,2013,Fem,20-29,62890
Ceará,Total,2013,Masc,30-39,29457
Ceará,Total,2013,Fem,30-39,27644
Ceará,Total,2013,Masc,40-49,14495
Ceará,Total,2013,Fem,40-49,14226
Ceará,Total,2013,Masc,50-59,7807
Ceará,Total,2013,Fem,50-59,4502
Ceará,Total,2013,Masc,60-65,872
Ceará,Total,2013,Fem,60-65,831
Ceará,Total,2013,Masc,66+,988
Ceará,Total,2013,Fem,66+,674
Ceará,Total,2014,Total,Total,271530
Ceará,Total,2014,Total,14-19,59641
Ceará,Total,2014,Total,20-29,113842
Ceará,Total,2014,Total,30-39,55301
Ceará,Total,2014,Total,40-49,27775
Ceará,Total,2014,Total,50-59,11437
Ceará,Total,2014,Total,60-65,3534
Ceará,Total,2014,Total,66+,0
Ceará,Total,2014,Masc,Total,135014
Ceará,Total,2014,Fem,Total,136516
Ceará,Total,2014,Masc,14-19,28118
Ceará,Total,2014,Fem,14-19,31522
Ceará,Total,2014,Masc,20-29,51541
Ceará,Total,2014,Fem,20-29,62301
Ceará,Total,2014,Masc,30-39,28296
Ceará,Total,2014,Fem,30-39,27004
Ceará,Total,2014,Masc,40-49,15208
Ceará,Total,2014,Fem,40-49,12567
Ceará,Total,2014,Masc,50-59,9136
Ceará,Total,2014,Fem,50-59,2301
Ceará,Total,2014,Masc,60-65,2715
Ceará,Total,2014,Fem,60-65,820
Ceará,Total,2014,Masc,66+,0
Ceará,Total,2014,Fem,66+,0
Ceará,Total,2015,Total,Total,334083
Ceará,Total,2015,Total,14-19,70895
Ceará,Total,2015,Total,20-29,138627
Ceará,Total,2015,Total,30-39,66881
Ceará,Total,2015,Total,40-49,33475
Ceará,Total,2015,Total,50-59,21303
Ceará,Total,2015,Total,60-65,2133
Ceará,Total,2015,Total,66+,768
Ceará,Total,2015,Masc,Total,190162
Ceará,Total,2015,Fem,Total,143921
Ceará,Total,2015,Masc,14-19,36732
Ceará,Total,2015,Fem,14-19,34164
Ceará,Total,2015,Masc,20-29,77217
Ceará,Total,2015,Fem,20-29,61410
Ceará,Total,2015,Masc,30-39,37580
Ceará,Total,2015,Fem,30-39,29301
Ceará,Total,2015,Masc,40-49,21019
Ceará,Total,2015,Fem,40-49,12456
Ceará,Total,2015,Masc,50-59,15230
Ceará,Total,2015,Fem,50-59,6073
Ceará,Total,2015,Masc,60-65,1929
Ceará,Total,2015,Fem,60-65,204
Ceará,Total,2015,Masc,66+,456
Ceará,Total,2015,Fem,66+,313
Ceará,Total,2016,Total,Total,464879
Ceará,Total,2016,Total,14-19,90197
Ceará,Total,2016,Total,20-29,201953
Ceará,Total,2016,Total,30-39,96149
Ceará,Total,2016,Total,40-49,50278
Ceará,Total,2016,Total,50-59,23967
Ceará,Total,2016,Total,60-65,1318
Ceará,Total,2016,Total,66+,1017
Ceará,Total,2016,Masc,Total,245204
Ceará,Total,2016,Fem,Total,219675
Ceará,Total,2016,Masc,14-19,45898
Ceará,Total,2016,Fem,14-19,44299
Ceará,Total,2016,Masc,20-29,104320
Ceará,Total,2016,Fem,20-29,97633
Ceará,Total,2016,Masc,30-39,50689
Ceará,Total,2016,Fem,30-39,45461
Ceará,Total,2016,Masc,40-49,27038
Ceará,Total,2016,Fem,40-49,23240
Ceará,Total,2016,Masc,50-59,15810
Ceará,Total,2016,Fem,50-59,8157
Ceará,Total,2016,Masc,60-65,825
Ceará,Total,2016,Fem,60-65,493
Ceará,Total,2016,Masc,66+,623
Ceará,Total,2016,Fem,66+,394
Ceará,Total,2017,Total,Total,496944
Ceará,Total,2017,Total,14-19,79919
Ceará,Total,2017,Total,20-29,224199
Ceará,Total,2017,Total,30-39,111211
Ceará,Total,2017,Total,40-49,52084
Ceará,Total,2017,Total,50-59,24278
Ceará,Total,2017,Total,60-65,4717
Ceará,Total,2017,Total,66+,536
Ceará,Total,2017,Masc,Total,260003
Ceará,Total,2017,Fem,Total,236940
Ceará,Total,2017,Masc,14-19,40083
Ceará,Total,2017,Fem,14-19,39836
Ceará,Total,2017,Masc,20-29,117097
Ceará,Total,2017,Fem,20-29,107102
Ceará,Total,2017,Masc,30-39,52248
Ceará,Total,2017,Fem,30-39,58963
Ceará,Total,2017,Masc,40-49,30420
Ceará,Total,2017,Fem,40-49,21664
Ceará,Total,2017,Masc,50-59,15881
Ceará,Total,2017,Fem,50-59,8396
Ceará,Total,2017,Masc,60-65,3739
Ceará,Total,2017,Fem,60-65,979
Ceará,Total,2017,Masc,66+,536
Ceará,Total,2017,Fem,66+,0
Ceará,Total,2018,Total,Total,476342
Ceará,Total,2018,Total,14-19,81605
Ceará,Total,2018,Total,20-29,201744
Ceará,Total,2018,Total,30-39,96839
Ceará,Total,2018,Total,40-49,59116
Ceará,Total,2018,Total,50-59,30355
Ceará,Total,2018,Total,60-65,4833
Ceará,Total,2018,Total,66+,1850
Ceará,Total,2018,Masc,Total,258295
